Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2018-05-31,3,146.549349936418,0.0,21.8875,14,5.0
2018-06-01,3,196.04793646865,0.0,21.375,12,5.0
2018-06-02,3,258.202812224251,1.0,22.8875,10,5.0
2018-06-03,3,275.442535237438,7.0,19.275,9,0.0
2018-06-04,3,143.940547738714,5.0,19.25,14,20.0
2018-06-05,3,104.71280919176,0.0,19.7,10,5.0
2018-06-06,3,143.24052446027,0.0,22.15,14,5.0
2018-06-08,3,164.132119777067,0.0,22.7375,9,0.0
2018-06-09,3,258.693422948001,6.0,22.1125,7,61.0
2018-06-10,3,215.850855030174,7.0,19.1,8,61.0
2018-06-12,3,121.491725263723,8.0,15.3125,12,20.0
2018-06-13,3,107.792959647247,7.0,16.4,14,61.0
2018-06-15,3,149.625140704425,4.0,19.2,7,0.0
2018-06-16,3,249.755999609154,5.0,21.325,7,95.0
2018-06-17,3,301.987694387114,5.0,18.275,12,61.0
2018-06-18,3,183.905575463908,7.0,17.6375,9,61.0
2018-06-19,3,167.94911352995,3.0,19.2375,16,21.0
2018-06-20,3,178.485146197655,3.0,23.65,13,0.0
2018-06-21,3,165.510528887169,7.0,11.5625,15,65.0
2018-06-22,3,205.270413262478,5.0,15.575,20,61.0
2018-06-23,3,339.700511154661,7.0,14.3,18,61.0
2018-06-24,3,312.533160106558,6.0,16.2375,10,21.0
2018-06-25,3,124.50607695454,6.0,17.175,13,21.0
2018-06-26,3,187.471226496696,3.0,20.075,6,21.0
2018-06-27,3,176.520124844737,0.0,22.0125,11,5.0
2018-06-28,3,172.553305766358,0.0,22.125,9,0.0
2018-06-29,3,181.430705919947,0.0,21.85,15,5.0
2018-06-30,3,236.663786945788,0.0,21.2375,10,5.0
2018-07-01,3,263.897681363429,0.0,21.0625,12,5.0
2018-07-02,3,191.103060628223,0.0,22.525,11,5.0
2018-07-03,3,166.357391348145,0.0,22.4875,9,5.0
2018-07-05,3,218.055711841422,7.0,17.5,12,20.0
2018-07-06,3,233.461803865928,0.0,20.5125,18,5.0
2018-07-07,3,289.921816234279,0.0,20.25,19,5.0
2018-07-08,3,301.517746301254,0.0,23.0,10,5.0
2018-07-09,3,260.209070681143,6.0,16.75,18,0.0
2018-07-10,3,231.022738407076,2.0,18.675,15,5.0
2018-07-11,3,223.184006745399,7.0,19.625,12,21.0
2018-07-13,3,288.029917196184,0.0,23.975,13,5.0
2018-07-14,3,361.883970744595,7.0,17.7625,12,0.0
2018-07-15,3,383.539764713205,2.0,23.2,9,5.0
2018-07-16,3,279.080033941839,0.0,24.25,9,5.0
2018-07-18,3,307.917253388314,3.0,23.866666,13,0.0
2018-07-20,3,305.416244754035,0.0,22.775,9,0.0
2018-07-21,3,393.212012402375,0.0,25.0625,10,0.0
2018-07-22,3,429.920288482338,1.0,25.0375,13,5.0
2018-07-24,3,302.39642639545,0.0,28.1,10,5.0
2018-07-25,3,337.228464128544,1.0,28.425,11,61.0
2018-07-26,3,339.641098219397,0.0,28.875,12,5.0
2018-07-27,3,333.774098644297,0.0,27.5875,16,5.0
2018-07-28,3,371.819769806308,3.0,28.75,11,95.0
2018-07-30,3,348.770346267057,6.0,27.7875,10,21.0
2013-07-01,4,65.890168799361,6.0,17.8375,15,20.0
2013-07-03,4,69.2627280649987,7.0,21.075,6,61.0
2013-07-04,4,61.490175369225,7.0,18.85,7,20.0
2013-07-08,4,49.5000238633042,0.0,22.725,10,5.0
2013-07-10,4,73.8056511129258,2.0,19.6875,13,5.0
2013-07-11,4,68.6330279122302,0.0,21.375,12,5.0
2013-07-14,4,115.271617188867,5.0,17.6875,15,5.0
2013-07-18,4,89.2058404577425,1.0,23.25,11,5.0
2013-07-19,4,62.0636098816993,3.0,22.475,16,5.0
2013-08-01,4,60.5614573229725,6.0,23.4,7,21.0
2013-08-03,4,51.2749992906831,4.0,23.3625,11,63.0
2013-08-08,4,96.7720958104522,7.0,16.975,12,20.0
2013-08-09,4,81.4817797241125,4.0,20.3375,10,21.0
2013-08-10,4,59.9811123644503,7.0,19.3625,12,61.0
2013-08-11,4,60.7087857619079,7.0,16.3875,9,61.0
2013-08-12,4,97.7406166426712,7.0,16.45,11,63.0
2013-08-13,4,113.863641914766,3.0,16.4,16,95.0
2013-08-14,4,105.567865241887,4.0,18.2625,18,61.0
2013-08-16,4,75.2564619591539,4.0,23.575,11,0.0
2013-08-17,4,96.5293135082104,6.0,20.55,7,0.0
2013-08-18,4,150.122396942697,7.0,18.5875,10,63.0
2013-08-20,4,64.5022565329893,7.0,17.775,8,61.0
2013-08-24,4,124.737464409769,0.0,20.85,16,5.0
2013-08-25,4,141.066888354584,0.0,21.3875,16,5.0
2013-08-26,4,104.448858869003,0.0,20.125,15,5.0
2013-08-30,4,77.9353068130843,6.0,19.7875,8,5.0
2013-08-31,4,86.0077280021026,5.0,18.35,16,21.0
2013-09-01,4,139.776992842103,7.0,15.8625,16,61.0
2013-09-02,4,97.5577291094531,7.0,16.575,17,63.0
2013-09-03,4,66.7042185386037,7.0,18.225,11,21.0
2013-09-08,4,115.868951321453,7.0,20.1625,8,61.0
2013-09-09,4,78.4321446410245,8.0,11.575,11,63.0
2013-09-10,4,75.320737395332,6.0,13.5875,11,65.0
2013-09-11,4,84.1743682721035,6.0,13.9,8,61.0
2013-09-12,4,79.9069125959926,6.0,16.1125,6,61.0
2013-09-13,4,60.0423801030524,6.0,17.4375,5,21.0
2013-09-14,4,68.6316728927997,5.0,17.625,10,63.0
2013-09-15,4,150.947116904365,7.0,14.8625,10,21.0
2013-09-16,4,68.5094924358894,3.0,13.1375,13,21.0
2013-09-17,4,88.0432401860715,5.0,13.1375,10,63.0
2013-09-19,4,56.2795004974713,5.0,14.8375,11,63.0
2013-09-22,4,181.071825652617,6.0,17.1375,14,21.0
2013-09-23,4,72.8638989817766,7.0,17.3125,14,21.0
2013-09-25,4,83.2754466610357,6.0,13.5375,7,61.0
2013-09-27,4,93.9440670728549,5.0,13.0125,8,21.0
2013-10-01,4,67.6549909234488,0.0,12.9125,13,5.0
2013-10-03,4,148.994652688514,0.0,11.7625,12,5.0
2013-10-04,4,74.562061444226,5.0,11.2,8,63.0
2013-10-05,4,66.2032518834826,7.0,15.575,8,20.0
2013-10-08,4,73.2079831960351,6.0,15.1125,8,61.0
2013-10-09,4,101.892689553858,7.0,14.3125,10,21.0
2013-10-11,4,75.3024074738754,7.0,13.8625,20,10.0
2013-10-12,4,85.8339467852549,8.0,13.025,21,63.0
2013-10-15,4,93.0578771174161,7.0,10.6625,4,63.0
2013-10-17,4,85.6188586141792,7.0,12.0,15,65.0
2013-10-20,4,124.018841960182,7.0,15.1875,8,21.0
2013-10-21,4,71.2443638417337,7.0,14.2625,8,61.0
2013-10-24,4,95.9995140166535,5.0,12.6875,12,61.0
2013-10-25,4,70.0532365692146,7.0,11.8875,7,61.0
2013-10-26,4,63.040579010536,5.0,16.775,10,21.0
2013-10-27,4,186.537638448479,6.0,14.9875,16,65.0
2013-10-28,4,74.3238360664755,7.0,14.3625,29,63.0
2013-10-29,4,74.735898673334,7.0,10.775,17,63.0
2013-10-30,4,48.1084083947754,6.0,10.4375,10,61.0
2013-10-31,4,85.5171451600742,5.0,11.1625,13,21.0
2013-11-01,4,91.3424292969203,8.0,10.625,9,63.0
2013-11-02,4,60.8349248921595,8.0,8.8875,3,63.0
2013-11-03,4,128.473076323971,6.0,10.7,15,21.0
2013-11-05,4,74.2946461688414,4.0,8.9,12,61.0
2013-11-06,4,64.0286940032467,4.0,8.1375,12,63.0
2013-11-07,4,67.2858927962349,6.0,9.5,10,61.0
2013-11-09,4,63.0232472685735,5.0,7.7,16,63.0
2013-11-10,4,176.522124121548,2.0,6.9875,12,63.0
2013-11-12,4,49.0155893982333,7.0,5.9375,9,61.0
2013-11-13,4,65.8442679091616,1.0,8.8,12,0.0
2013-11-14,4,57.5383042189858,5.0,6.9375,9,21.0
2013-11-15,4,51.4925840580978,7.0,6.45,6,21.0
2013-11-17,4,177.087584201101,2.0,8.8875,8,0.0
2013-11-18,4,49.8879972007333,7.0,6.65,5,63.0
2013-11-19,4,54.9978272171921,8.0,5.8375,8,61.0
2013-11-21,4,58.3913411790683,2.0,3.275,8,10.0
2013-11-22,4,57.7729401837321,7.0,5.375,10,21.0
2013-11-27,4,78.1936852275363,8.0,7.3125,12,61.0
2013-11-29,4,83.7787352392597,8.0,5.9875,11,63.0
2013-12-01,4,140.686615291205,5.0,8.6625,20,61.0
2013-12-02,4,73.3221953360975,0.0,3.0625,4,10.0
2013-12-03,4,68.5617336096169,8.0,1.7125,6,28.0
2013-12-04,4,63.7021074904902,7.0,5.85,11,63.0
2013-12-05,4,66.2712031267702,7.0,4.4625,24,63.0
2013-12-06,4,81.3614647215711,6.0,1.7875,25,73.0
2013-12-07,4,61.3937929370576,5.0,1.0,11,22.0
2013-12-08,4,101.998231468739,8.0,6.975,16,63.0
2013-12-09,4,66.1496191363994,7.0,9.2375,10,45.0
2013-12-10,4,60.8077382038886,7.0,7.1875,8,61.0
2013-12-11,4,49.7261823587047,7.0,5.025,9,10.0
2013-12-12,4,62.7526558507983,8.0,2.525,8,28.0
2013-12-15,4,97.4825174374607,8.0,7.925,12,61.0
2013-12-17,4,69.9500582980743,8.0,4.95,8,61.0
2013-12-18,4,81.0249143151096,7.0,6.85,8,10.0
2013-12-19,4,79.0572340066618,7.0,7.4,10,63.0
2013-12-20,4,69.9295037876725,7.0,5.2875,10,61.0
2013-12-21,4,63.5616525987563,8.0,6.5625,13,63.0
2013-12-22,4,138.655812124506,7.0,8.1375,12,61.0
2013-12-29,4,175.489183127665,7.0,5.7125,9,63.0
2014-01-02,4,71.7295837755931,7.0,6.25,9,63.0
2014-01-03,4,111.358444084666,7.0,6.8375,10,63.0
2014-01-05,4,124.764364378822,7.0,6.1875,11,63.0
2014-01-06,4,104.294206603332,7.0,7.9125,11,65.0
2014-01-08,4,82.3370153760945,7.0,8.6375,15,63.0
2014-01-09,4,80.2711861838417,7.0,9.6125,16,61.0
2014-01-10,4,63.2504812118984,7.0,6.6375,17,61.0
2014-01-11,4,57.1201137737824,7.0,5.5875,18,63.0
2014-01-12,4,187.466582265489,2.0,5.525,16,21.0
2014-01-13,4,49.8996215621949,8.0,3.1375,10,69.0
2014-01-14,4,83.7591557253582,6.0,4.225,6,28.0
2014-01-15,4,78.6490722353439,7.0,3.228571,7,28.0
2014-01-16,4,57.5214212168637,8.0,2.7375,9,63.0
2014-01-17,4,61.4660377155236,7.0,6.7375,4,61.0
2014-01-18,4,66.7096858590463,7.0,5.8875,8,61.0
2014-01-19,4,161.394205203827,7.0,2.8625,19,10.0
2014-01-20,4,66.1656875195136,8.0,0.3875,13,61.0
2014-01-21,4,98.212098799943,7.0,-0.65,7,77.0
2014-01-22,4,82.1429701099207,8.0,-3.1125,14,22.0
2014-01-23,4,66.0486669031107,8.0,-3.1875,11,22.0
2014-01-24,4,72.3865767161981,2.0,-5.1625,13,10.0
2014-01-26,4,201.191517525166,1.0,-8.475,10,10.0
2014-01-27,4,66.2599633585981,5.0,0.7,9,69.0
2014-01-28,4,74.0575405609287,7.0,-0.2625,10,10.0
2014-01-29,4,76.2200829273755,7.0,-5.05,13,77.0
2014-01-30,4,72.9890223085887,7.0,-4.4875,8,77.0
2014-01-31,4,64.6906831302521,8.0,-3.6875,7,10.0
2014-02-01,4,105.676725668115,7.0,3.225,10,63.0
2014-02-03,4,152.956273429037,1.0,3.475,8,10.0
2014-02-04,4,112.894063883488,5.0,3.925,6,10.0
2014-02-05,4,135.061148458054,4.0,3.675,8,10.0
2014-02-06,4,140.050350415932,7.0,7.875,11,20.0
2014-02-07,4,118.729800726482,7.0,8.475,15,63.0
2014-02-08,4,152.794657636639,7.0,6.2875,12,61.0
2014-02-09,4,365.729264338809,5.0,6.7125,15,63.0
2014-02-11,4,152.370461421554,7.0,4.925,12,61.0
2014-02-12,4,77.6867709724671,4.0,6.1,13,10.0
2014-02-14,4,174.557054369197,5.0,5.2125,9,10.0
2014-02-16,4,286.001635626433,7.0,6.0625,17,63.0
2014-02-18,4,115.553470501728,7.0,7.8,8,10.0
2014-02-19,4,85.6674251344062,7.0,6.325,8,61.0
2014-02-20,4,135.821239683404,6.0,9.1,11,10.0
2014-02-21,4,128.229656396637,7.0,7.5125,11,61.0
2014-02-22,4,135.439401637301,7.0,5.925,11,21.0
2014-02-27,4,90.8121601379897,1.0,8.8875,7,10.0
2014-02-28,4,69.1088225459759,7.0,6.1875,6,61.0
2014-03-01,4,109.019649999515,2.0,5.075,9,10.0
2014-03-02,4,107.77449609988,6.0,6.5625,9,10.0
2014-03-03,4,95.1732754360082,0.0,9.1875,10,5.0
2014-03-04,4,66.7496305599525,7.0,6.6875,7,10.0
2014-03-05,4,105.773446388565,7.0,4.6875,7,28.0
2014-03-06,4,93.897140786047,3.0,8.925,9,10.0
2014-03-07,4,87.1135437231353,6.0,11.275,10,5.0
2014-03-12,4,87.5819491860972,0.0,10.2125,8,0.0
2014-03-16,4,135.208641454406,7.0,9.3375,24,61.0
2014-03-17,4,60.8538978246202,7.0,9.5875,18,61.0
2014-03-18,4,74.6021348426954,7.0,9.6875,16,21.0
2014-03-19,4,62.5925254079212,7.0,9.45,18,61.0
2014-03-21,4,76.876909493407,7.0,6.8875,14,63.0
2014-03-22,4,75.7095901700985,5.0,8.85,11,63.0
2014-03-25,4,61.7796782841541,2.0,7.725,10,21.0
2014-03-26,4,85.5428445981278,5.0,7.85,11,21.0
2014-03-28,4,63.7182248755607,8.0,5.4,12,10.0
2014-03-29,4,78.2472154179189,3.0,9.375,8,10.0
2014-03-30,4,114.215169292857,0.0,11.2625,8,28.0
2014-03-31,4,79.3606414264492,7.0,7.4375,4,45.0
2014-04-01,4,95.6643816088289,8.0,5.7625,13,10.0
2014-04-02,4,61.0392736386212,2.0,12.45,8,10.0
2014-04-03,4,59.6091517158522,3.0,7.6125,15,10.0
2014-04-04,4,86.3516555627854,6.0,6.45,15,0.0
2014-04-05,4,77.0706831333719,8.0,9.825,5,61.0
2014-04-06,4,145.543499552535,7.0,12.1875,8,63.0
2014-04-07,4,67.168817927136,7.0,15.7875,10,63.0
2014-04-08,4,89.2544999884012,7.0,9.8125,19,61.0
2014-04-09,4,96.4118611109018,7.0,10.1875,20,21.0
2014-04-12,4,54.5280148344852,4.0,11.2,12,0.0
2014-04-14,4,55.4508724176006,5.0,8.9,23,61.0
2014-04-20,4,189.548617602604,0.0,13.875,15,5.0
2014-04-21,4,89.0074737430748,4.0,13.425,15,0.0
2014-04-23,4,67.1712850654668,8.0,9.825,11,21.0
2014-04-29,4,65.3847746871142,0.0,18.0875,8,0.0
2014-05-05,4,293.109398326081,8.0,10.7125,6,21.0
2014-05-07,4,92.4936971920041,4.0,14.2125,15,65.0
2014-05-08,4,82.1783266012903,7.0,12.45,10,63.0
2014-05-09,4,66.0161743425402,6.0,12.3875,10,61.0
2014-05-10,4,104.094163257842,7.0,13.275,12,61.0
2014-05-11,4,147.881905447336,7.0,11.5625,12,63.0
2014-05-12,4,67.4955434507817,7.0,12.7,14,63.0
2014-05-13,4,101.214069608519,7.0,11.5625,15,21.0
2014-05-17,4,50.3660101081308,0.0,16.625,8,0.0
2014-05-19,4,83.9681823631343,6.0,13.7625,8,61.0
2014-05-23,4,50.8008994806073,7.0,18.0125,12,65.0
2014-05-27,4,84.6280561362088,7.0,12.8875,21,21.0
2014-06-01,4,129.4189036507,7.0,13.825,6,21.0
2014-06-05,4,76.2135588168066,5.0,15.0375,18,65.0
2014-06-08,4,104.453562324412,6.0,22.1,12,21.0
2014-06-11,4,83.6581389182717,7.0,20.5,8,61.0
2014-06-13,4,75.4496723357508,7.0,17.45,18,21.0
2014-06-16,4,81.5364761006443,6.0,18.3125,10,0.0
2014-06-19,4,88.1859744107587,7.0,15.2875,19,21.0
2014-06-21,4,55.3784359085427,6.0,15.5125,18,61.0
2014-06-24,4,80.6814437485115,7.0,14.3625,7,21.0
2014-06-26,4,84.8155438313241,6.0,17.575,8,63.0
2014-06-27,4,65.0878866069292,4.0,20.1625,7,95.0
2014-06-28,4,105.33599228222,6.0,16.9625,6,95.0
2014-06-29,4,139.687762195994,7.0,17.3125,8,61.0
2014-07-01,4,70.9302793020307,6.0,15.6875,14,61.0
2014-07-05,4,59.349824147119,6.0,24.5875,10,65.0
2014-07-08,4,87.6708765599203,7.0,19.6,15,63.0
2014-07-09,4,83.4772394737553,0.0,24.65,24,5.0
2014-07-10,4,63.6686930675012,0.0,24.757142,18,0.0
2014-07-13,4,140.534826137305,7.0,18.6,10,61.0
2014-07-14,4,80.7491612883671,7.0,19.45,15,63.0
2014-07-21,4,74.3176175346207,0.0,23.4875,19,5.0
2014-07-26,4,54.4785321030328,6.0,22.375,10,21.0
2014-07-27,4,130.342134846199,3.0,25.55,12,21.0
2014-08-03,4,100.964636640682,5.0,23.0875,9,63.0
2014-08-07,4,47.3199692188423,7.0,20.3125,6,61.0
2014-08-11,4,91.1963472550968,4.0,20.075,13,21.0
2014-08-12,4,63.2167591821066,5.0,16.9125,12,95.0
2014-08-14,4,57.2280256624507,7.0,18.05,10,65.0
2014-08-15,4,87.458687582647,6.0,18.3625,8,61.0
2014-08-16,4,72.4171950384352,6.0,17.2,15,61.0
2014-08-18,4,142.146441343042,6.0,15.2,15,61.0
2014-08-19,4,57.8173464999656,6.0,14.0875,12,61.0
2014-08-20,4,79.2795151180945,5.0,15.675,17,21.0
2014-08-21,4,129.380176748505,5.0,16.2625,11,21.0
2014-08-22,4,141.593761741229,7.0,16.325,12,61.0
2014-08-23,4,83.6088309577645,4.0,15.9875,11,21.0
2014-08-24,4,153.573168857594,3.0,16.3125,20,21.0
2014-08-25,4,86.6579211950299,5.0,14.7875,13,65.0
2014-08-28,4,62.5912389709587,0.0,19.75,9,0.0
2014-08-29,4,82.0627400312176,5.0,19.125,12,63.0
2014-08-30,4,73.6875276947211,7.0,17.75,9,61.0
2014-08-31,4,173.204821790261,7.0,16.375,8,21.0
2014-09-07,4,121.70644713533,5.0,20.0,6,21.0
2014-09-08,4,76.831488372097,4.0,17.375,12,21.0
2014-09-09,4,44.9555309113161,6.0,17.125,16,63.0
2014-09-14,4,61.6496610362342,7.0,17.625,14,61.0
2014-09-19,4,67.7692374014595,0.0,20.75,9,5.0
2014-09-20,4,92.9711766878255,3.0,19.375,7,10.0
2014-09-21,4,137.727348019177,4.0,17.0,15,21.0
2014-09-24,4,61.6804845934115,7.0,15.375,10,63.0
2014-09-25,4,43.0705910015315,7.0,14.5,17,61.0
2014-09-26,4,64.1347190059562,7.0,16.75,13,61.0
2014-09-30,4,83.5718858944338,7.0,16.5,5,61.0
2014-10-01,4,73.4335227011685,6.0,17.75,6,10.0
2014-10-03,4,139.076621627262,3.0,20.0,6,10.0
2014-10-04,4,107.332625116256,0.0,18.5,8,5.0
2014-10-06,4,121.029174320845,2.0,15.75,15,10.0
2014-10-07,4,98.6406413025411,7.0,13.0,10,65.0
2014-10-08,4,93.0857225354518,6.0,14.125,10,61.0
2014-10-12,4,169.310379668465,5.0,15.125,7,20.0
2014-10-13,4,95.5543324237472,7.0,12.625,12,63.0
2014-10-14,4,94.2003510325564,6.0,14.0,5,61.0
2014-10-15,4,86.8965837803107,7.0,13.875,6,21.0
2014-10-16,4,88.3273776763051,7.0,13.5,6,61.0
2014-10-17,4,66.2492456777236,7.0,14.375,10,65.0
2014-10-18,4,88.9035251767277,7.0,15.25,7,21.0
2014-10-19,4,113.131097897476,7.0,17.375,13,95.0
2014-10-20,4,71.677546297344,6.0,14.625,18,61.0
2014-10-21,4,60.7824435466895,7.0,12.5,9,63.0
2014-10-22,4,84.0627079906616,6.0,13.0,12,0.0
2014-10-23,4,84.836446255569,6.0,13.125,7,0.0
2014-10-25,4,103.274974415436,7.0,12.125,7,61.0
2014-10-26,4,161.676201511044,5.0,12.75,9,0.0
2014-10-29,4,55.9060009520091,7.0,8.375,7,20.0
2014-10-30,4,75.6116667723772,2.0,10.625,5,10.0
2014-10-31,4,52.9074695440103,8.0,12.875,5,10.0
2014-11-01,4,79.5177877444727,2.0,16.5,8,0.0
2014-11-02,4,148.665068032433,3.0,15.375,10,21.0
2014-11-03,4,52.609826768818,4.0,13.75,12,0.0
2014-11-04,4,56.3444577705587,7.0,11.625,8,61.0
2014-11-05,4,79.5612659468646,7.0,9.5,11,61.0
2014-11-06,4,61.5654831293085,5.0,8.875,10,0.0
2014-11-07,4,63.3356111115402,0.0,8.625,9,10.0
2014-11-10,4,71.5877599076694,6.0,8.75,7,61.0
2014-11-11,4,69.4491859213357,2.0,8.625,7,10.0
2014-11-12,4,55.9875188664014,7.0,9.75,10,10.0
2014-11-13,4,72.5288404761461,7.0,10.75,4,28.0
2014-11-14,4,69.9956456436556,7.0,10.75,10,10.0
2014-11-15,4,68.7913641000038,8.0,9.25,14,10.0
2014-11-16,4,84.7844611971686,7.0,8.0,14,61.0
2014-11-17,4,101.570428265055,7.0,9.625,7,10.0
2014-11-18,4,55.795195679035,7.0,8.875,13,61.0
2014-11-20,4,53.0426254821259,5.0,6.125,7,0.0
2014-11-21,4,60.7169885432116,6.0,6.5,5,61.0
2014-11-22,4,54.6530484698612,7.0,5.75,9,61.0
2014-11-23,4,155.339006239265,6.0,6.75,7,21.0
2014-11-24,4,61.4807696110531,3.0,9.375,10,0.0
2014-11-25,4,68.322231294165,0.0,6.875,4,0.0
2014-11-27,4,76.7515840608809,0.0,4.5,10,10.0
2014-11-28,4,81.8689054559593,6.0,1.625,16,10.0
2014-11-29,4,72.0348065153357,8.0,1.0,10,5.0
2014-11-30,4,141.988989801749,8.0,0.0,11,10.0
2014-12-01,4,76.6177603369995,7.0,-2.0,13,10.0
2014-12-02,4,59.393866963155,8.0,-3.0,7,10.0
2014-12-03,4,80.1027639864662,7.0,0.625,10,10.0
2014-12-04,4,69.3476196125306,8.0,3.75,9,61.0
2014-12-06,4,59.2833325563655,2.0,5.75,7,10.0
2014-12-07,4,133.440216757033,7.0,4.875,12,61.0
2014-12-08,4,40.9779581868443,7.0,3.25,8,61.0
2014-12-09,4,71.1545600771389,8.0,2.125,9,45.0
2014-12-10,4,85.9499222101757,5.0,4.875,13,61.0
2014-12-11,4,53.6926089868534,7.0,4.0,12,95.0
2014-12-12,4,56.9193409036062,7.0,7.25,18,61.0
2014-12-13,4,60.1931934071604,5.0,4.75,10,61.0
2014-12-14,4,106.105028003448,4.0,3.5,9,10.0
2014-12-15,4,78.4292318376585,7.0,4.75,11,61.0
2014-12-16,4,45.3937627400903,8.0,4.625,12,61.0
2014-12-17,4,63.2545637804788,7.0,3.625,10,61.0
2014-12-21,4,91.0345897314189,6.0,6.625,14,21.0
2014-12-22,4,62.8453957199584,7.0,9.75,21,63.0
2014-12-28,4,136.001447208449,1.0,-0.5,7,0.0
2015-01-02,4,85.9359726763682,6.0,7.75,24,61.0
2015-01-03,4,74.7193728789218,7.0,4.875,25,69.0
2015-01-05,4,72.7394907523189,8.0,5.875,8,20.0
2015-01-06,4,85.5846124596724,8.0,3.625,8,10.0
2015-01-07,4,86.9275104588597,6.0,5.75,10,61.0
2015-01-08,4,70.3775374736991,8.0,6.375,9,61.0
2015-01-09,4,71.4384074719189,6.0,7.5,25,63.0
2015-01-10,4,64.1638629091181,6.0,10.0,28,61.0
2015-01-11,4,122.970550791976,5.0,4.25,23,61.0
2015-01-12,4,58.3365912420298,7.0,7.5,19,61.0
2015-01-13,4,68.9972825054419,7.0,7.75,14,61.0
2015-01-14,4,70.4651659015092,6.0,3.125,16,71.0
2015-01-15,4,69.4440159990795,7.0,6.75,14,61.0
2015-01-16,4,78.3484660148403,6.0,6.75,13,0.0
2015-01-17,4,101.780919085691,1.0,4.25,12,21.0
2015-01-18,4,204.693311193378,8.0,2.0,9,61.0
2015-01-19,4,63.0120526976263,7.0,1.0,5,71.0
2015-01-20,4,73.0375497476955,7.0,-0.375,4,77.0
2015-01-21,4,63.1553176365701,8.0,-1.125,4,10.0
2015-01-22,4,61.8038023909784,7.0,-1.375,3,49.0
2015-01-23,4,68.559045168997,8.0,-1.25,5,20.0
2015-01-24,4,54.0561105891749,7.0,-0.5,10,71.0
2015-01-26,4,62.7936586310808,7.0,3.375,10,61.0
2015-01-28,4,54.1152141456079,7.0,4.875,17,61.0
2015-01-29,4,66.4012476272315,7.0,1.5,12,75.0
2015-01-31,4,66.4961056765624,7.0,-2.375,7,49.0
2015-02-01,4,214.869292194541,7.0,-0.25,9,75.0
2015-02-02,4,123.697766488052,6.0,1.0,10,22.0
2015-02-03,4,104.342988837394,7.0,-1.0,10,77.0
2015-02-04,4,127.095636994155,6.0,-1.875,9,0.0
2015-02-05,4,106.882617972076,5.0,0.75,10,22.0
2015-02-06,4,219.523814146721,2.0,-0.5,6,22.0
2015-02-07,4,136.049442310194,7.0,4.125,18,20.0
2015-02-09,4,121.963218496309,7.0,6.875,13,61.0
2015-02-12,4,105.109162581464,8.0,2.0,4,10.0
2015-02-13,4,164.114000189702,8.0,1.25,6,10.0
2015-02-14,4,190.148450615832,7.0,1.625,9,28.0
2015-02-15,4,197.39238538863,7.0,3.125,16,10.0
2015-02-16,4,97.6035128733651,8.0,2.0,9,10.0
2015-02-17,4,136.83107870616,6.0,1.125,7,45.0
2015-02-18,4,98.7240235777811,3.0,5.5,12,10.0
2015-02-19,4,144.886196208494,0.0,6.25,13,5.0
2015-02-20,4,138.979259617537,8.0,3.875,11,71.0
2015-02-21,4,111.305294286303,7.0,3.875,16,61.0
2015-02-22,4,329.636553747233,5.0,5.25,13,0.0
2015-02-23,4,65.2802336107391,7.0,4.5,12,61.0
2015-02-24,4,85.4723306797636,7.0,5.625,12,61.0
2015-02-26,4,53.8573258596081,5.0,6.625,10,0.0
2015-02-27,4,90.6234358309477,7.0,4.5,9,61.0
2015-02-28,4,66.7494991172986,3.0,5.625,10,0.0
2015-03-01,4,115.774341903804,7.0,6.75,15,61.0
2015-03-02,4,71.9084682586098,6.0,5.125,23,61.0
2015-03-03,4,46.549832303522,6.0,5.0,14,61.0
2015-03-04,4,65.1707860093035,6.0,5.0,18,61.0
2015-03-06,4,68.8019764229724,7.0,8.125,12,20.0
2015-03-07,4,104.606853245048,7.0,10.125,13,0.0
2015-03-10,4,81.469301222971,3.0,9.5,13,10.0
2015-03-12,4,84.3321888197467,0.0,7.125,10,0.0
2015-03-15,4,130.549602673201,7.0,5.75,13,21.0
2015-03-16,4,82.2767663365038,2.0,8.625,13,10.0
2015-03-17,4,77.8012596345233,1.0,10.75,11,5.0
2015-03-19,4,82.9965111073564,0.0,10.375,9,0.0
2015-03-20,4,88.6535909538115,7.0,5.0,9,45.0
2015-03-21,4,52.639809323213,7.0,4.5,21,61.0
2015-03-24,4,56.0889149961493,6.0,7.875,6,0.0
2015-03-25,4,75.4697183642942,6.0,7.875,14,5.0
2015-03-26,4,94.1972531849185,7.0,7.125,9,0.0
2015-03-27,4,81.3657470530275,7.0,7.0,7,61.0
2015-03-29,4,108.584974000503,7.0,8.25,12,61.0
2015-03-30,4,93.8107940183229,6.0,6.5,29,61.0
2015-03-31,4,95.5346688510535,7.0,6.375,35,61.0
2015-04-01,4,69.7873283360318,4.0,5.0,24,22.0
2015-04-02,4,44.0544861327719,6.0,6.5,19,61.0
2015-04-07,4,99.9708304210839,7.0,7.75,14,61.0
2015-04-09,4,71.4997218186786,2.0,11.875,7,0.0
2015-04-10,4,69.6213343156897,1.0,14.125,8,5.0
2015-04-11,4,75.5562497228574,2.0,16.75,14,61.0
2015-04-13,4,85.5491123404555,4.0,8.875,21,61.0
2015-04-14,4,68.5181832029906,7.0,10.75,17,61.0
2015-04-15,4,82.5619143946999,0.0,15.5,19,5.0
